,RK,Team,Year,G,W,L,Conf,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,playoffs_y_n,W_%
1,2,San Antonio Spurs,2012,66,50,16,West,241.5,39.6,82.8,0.478,8.4,21.3,0.39299999999999996,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,23.2,7.4,4.4,13.6,17.3,103.7,-0.030494027830908987,0.5159537190551283,0.07524879057919881,0.5159537190551283,0.18047240486860527,0.08109809585697662,0.5159537190551283,0.04910849606173244,-0.049108496061732426,0.14721835150135187,-0.02161311558256116,-0.01724110920286822,-0.030494027830908987,-0.10067328626734558,0.10813207320263085,0.12524835856636776,-0.0443169617929113,-0.08724377803697665,-0.14721835150135187,-0.16158964683431534,0.18047240486860527,1,0.7575757575757576
2,3,Oklahoma City Thunder,2012,66,47,19,West,242.3,37.3,79.2,0.47100000000000003,7.2,20.0,0.358,30.2,59.3,0.509,21.3,26.4,0.8059999999999999,11.0,32.7,18.5,7.5,8.2,16.3,20.5,103.1,0.05249117637393601,0.03236692648263907,-0.07656970937840828,0.12024756266152238,0.03619797794103448,0.02490744180331189,0.03236692648263907,0.0035040820333459453,-0.10230253016264637,0.14740938607041779,0.4214296419557268,0.14740938607041779,0.4214296419557268,-0.02860688328880108,0.11059793588071778,-0.4214296419477961,-0.014082492692543217,0.4214296419557268,0.4214296419557268,0.05688992335700888,0.12024756266152238,1,0.7121212121212122
3,4,Utah Jazz,2012,66,36,30,West,244.9,38.2,83.8,0.456,4.1,12.8,0.32299999999999995,34.1,71.0,0.48,19.1,25.3,0.754,13.0,31.1,21.8,8.3,5.8,14.2,21.8,99.7,0.507945932239143,0.1449334698720799,0.12330445910909028,0.0581455830004994,-0.1449334698720799,-0.17767140840132034,-0.12330445910909024,0.507945932239143,0.507945932239143,0.02562354562633276,0.10645382463459473,0.12330445910909028,-0.012702081650945723,0.1449334698720799,0.008454798519131957,0.03901160955276867,0.07408090235421914,0.12330445910909028,-0.03447965817770585,0.17767140840132026,0.12330445910909028,1,0.5454545454545454
4,5,Milwaukee Bucks,2012,66,31,35,East,240.4,37.9,85.6,0.44299999999999995,6.6,19.2,0.345,31.3,66.5,0.47100000000000003,16.6,21.4,0.774,12.4,30.0,23.5,8.3,5.1,14.1,19.3,99.0,-0.4263396654931891,0.3304564638940501,0.4761601143996867,-0.06867120898372714,0.0,-0.03404163172032092,-0.011318845742067225,0.1695563980929119,0.213969989644507,-0.08045573388931294,0.0226588952399291,-0.09240562750127056,0.18376518033202052,0.213969989644507,-0.10455127605902517,0.3884223028094164,0.19853712680737037,0.0226588952399291,-0.14252003433059202,-0.05702425030474137,0.28529669333063123,0,0.4696969696969697
5,6,Sacramento Kings,2012,66,22,44,West,241.1,37.7,86.5,0.436,6.2,19.7,0.316,31.5,66.8,0.47100000000000003,17.1,23.2,0.736,13.4,29.5,19.3,8.5,4.9,14.4,19.5,98.8,-0.12333537017575262,0.12333537017575262,0.7846712337789885,-0.16444910494369838,-0.03286959555410066,0.019622084651160367,-0.2744655176643448,0.15310565429908818,0.19047984424851894,-0.04637583867946409,0.04637583867946409,0.060264854695328565,-0.12333537017575262,0.2744655176643448,-0.12333537017575262,-0.16444910494369838,0.16444910494369835,-0.03286959555410066,-0.03286959555410066,-0.006524344988189519,0.1425672101497932,0,0.3333333333333333
6,7,Miami Heat,2012,66,46,20,East,243.0,37.1,79.0,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20.0,8.9,5.4,15.2,19.4,98.5,0.23700360494466208,0.08283908248614788,-0.29374806703466916,0.34024561019181987,-0.10764840941480801,-0.18920887543638656,0.14674192017293597,0.2734857694593907,0.035050050527440584,0.34024561019181987,0.2546614189135603,0.18920887543638668,0.2203084449656107,-0.2203084449656107,0.0707054633701142,-0.12039001452531338,0.3999285771994283,0.14674192017293597,0.16044658490785693,-0.035050050527440584,0.2203084449656107,1,0.696969696969697
7,8,Phoenix Suns,2012,66,33,33,West,240.0,37.8,82.5,0.45799999999999996,6.7,19.6,0.34299999999999997,31.1,62.9,0.494,16.0,21.2,0.757,10.9,30.8,22.5,6.5,5.5,14.1,18.7,98.4,-0.8661613897886962,0.18152757378938286,0.09068214477491181,0.15737318709805936,0.028943648543291938,0.007201915247130369,-0.021659889365980543,0.0665235171779018,0.007201915247130369,0.18152757378938286,-0.05879552675134401,-0.09068214477491181,0.014417321945211992,-0.08244127647332355,-0.007201915247130369,0.14646118294240287,-0.22731116256428452,0.14646118294240287,-0.09068214477491181,-0.09915122021101845,0.11692546080084038,0,0.5
8,9,Houston Rockets,2012,66,34,32,West,243.4,37.7,84.0,0.449,7.2,20.2,0.359,30.5,63.8,0.47700000000000004,15.4,19.7,0.782,11.7,30.5,21.3,7.5,4.8,14.5,20.4,98.1,0.3756076535714687,0.24320530698062637,0.44149352696531785,0.03869283494576557,0.13290226093966268,0.13290226093966268,0.16199294470149014,0.03869283494576557,0.0914486255358113,0.025754843386329444,-0.26163561049636164,-0.44149352696531785,0.40606455304633443,0.0648156329013532,-0.05170441071471034,0.0914486255358113,-0.05170441071471034,-0.14727160648893406,-0.025754843386329402,0.17712194801520015,0.17712194801520165,0,0.5151515151515151
9,10,Minnesota Timberwolves,2012,66,26,40,West,241.5,35.7,82.3,0.433,7.2,21.6,0.332,28.5,60.8,0.469,19.4,25.2,0.7709999999999999,12.1,31.7,19.5,6.6,4.4,15.2,18.4,97.9,-0.08188877270452537,-0.1450585325987468,0.10641349307613292,-0.3363423954070172,0.11900892959559782,0.2517400051299649,-0.20207337457023494,-0.2903782607420604,-0.21778112013364054,-0.18703831729280512,0.3363423954070173,0.29037826074206036,0.1450585325987468,0.15860598075713664,0.18703831729280676,-0.2342847573029542,-0.2903782607420604,-0.2342847573029542,0.15860598075713664,-0.21778112013364054,0.13187613306314783,0,0.3939393939393939
10,11,New York Knicks,2012,66,36,30,East,241.5,35.8,80.8,0.44299999999999995,7.8,23.3,0.336,28.0,57.5,0.48700000000000004,18.3,24.8,0.741,11.3,30.5,20.1,9.4,4.2,16.0,21.1,97.8,-0.06613205097665198,-0.0859378192674455,-0.0859378192674455,-0.05644554680699272,0.2521269903117147,0.3913884497262824,-0.10650103629961807,-0.2716246892467702,-0.3913884497262826,0.15104912584813415,0.1758765171679558,0.1758765171679558,-0.12808762982050653,0.00930373072776918,-0.037390597234990365,-0.05644554680699272,0.3913884497262833,-0.2716246892467702,0.39138844972628306,0.1758765171679558,0.07595448295643811,1,0.5454545454545454
11,12,Golden State Warriors,2012,66,23,43,West,241.1,37.7,82.5,0.457,7.9,20.5,0.38799999999999996,29.8,62.0,0.48,14.4,18.7,0.77,9.7,29.5,22.3,8.0,5.5,13.9,21.4,97.8,-0.16880777144393047,0.16880777144393047,0.11243861544056175,0.1566322921308493,0.30643878342618963,0.12293959243510844,0.37565795042492667,-0.044988255727811524,-0.03588781205036455,0.05417691410913704,-0.375657950424926,-0.375657950424926,0.07290175633173385,-0.375657950424926,-0.16880777144393047,0.12293959243510844,0.05417691410913704,0.1816001668984192,-0.26070767831449637,0.2607076783144965,0.07290175633173385,0,0.3484848484848485
12,13,Indiana Pacers,2012,66,42,24,East,242.3,35.7,81.4,0.43799999999999994,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14.0,21.7,97.7,0.14312893527332202,-0.12030652336502826,-0.009554663568031885,-0.19430766411035194,-0.06791571216263345,-0.13154230770121916,0.20878444215933084,-0.06791571216263345,0.0882556659147444,-0.3278818803821223,0.40194466832389847,0.3278818803821223,0.30157001422994195,0.20878444215933084,0.12030652336502826,-0.4019446683238987,0.009554663568031885,0.12030652336502826,-0.19430766411035194,0.3278818803821223,0.04813631524777143,1,0.6363636363636364
13,14,Los Angeles Clippers,2012,66,40,26,West,241.9,37.0,81.3,0.455,7.8,21.8,0.35700000000000004,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21.0,8.4,4.8,13.3,21.2,97.5,0.06479010924977846,0.05380140326357741,-0.032117696351071416,0.12224549441714416,0.28939989372359376,0.26917254265717594,0.07590860661408974,-0.14702331714479389,-0.269172542657176,0.2018770196477346,-0.12224549441714412,0.12224549441714416,-0.4492489106992901,0.14702331714479389,-0.31178001253865384,0.05380140326357741,0.23335595817744403,-0.12224549441714412,-0.4492489106992901,0.23335595817744403,0.032117696351071416,1,0.6060606060606061
14,15,Los Angeles Lakers,2012,66,41,25,West,243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.7559999999999999,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3,0.13407961735079138,0.009193634669937722,-0.057826170027632164,0.08055458101371113,-0.057826170027632164,-0.032644161008195095,-0.10777175728829855,0.06879592158005117,0.023137055848382,0.10035369914894691,0.07456100198789338,0.06322672817897257,-0.004592515722239237,0.06322672817897217,0.5523336035176236,0.09339533475192624,-0.5523336035072295,0.042420701723738984,0.03749271849741295,-0.5523336035072295,0.004592515722239237,1,0.6212121212121212
15,16,Portland Trail Blazers,2012,66,28,38,West,241.9,36.4,82.1,0.44299999999999995,7.2,20.9,0.34600000000000003,29.2,61.1,0.47700000000000004,17.2,21.6,0.7959999999999999,11.1,29.5,20.4,8.0,4.9,14.2,19.0,97.2,0.10458859200654604,-0.08684987694064115,0.0868498769406411,-0.10458859200654604,0.17808273237584493,0.2798806334589145,0.05184656545186837,-0.23733501780379312,-0.23733501780379312,0.03451026980069032,0.15923515716888512,-0.06928146045716098,0.7252080846070488,-0.08684987694064115,-0.3258835876018621,-0.05184656545186837,0.10458859200654604,-0.08684987694064115,-0.14073692041929026,-0.15923515716888512,-0.01723898787893231,0,0.42424242424242425
16,17,Atlanta Hawks,2012,66,40,26,East,244.9,36.8,81.0,0.45399999999999996,7.5,20.2,0.37,29.3,60.9,0.48200000000000004,15.5,21.0,0.74,9.9,31.3,22.4,8.1,4.6,14.0,17.8,96.6,0.8531676145686865,0.014201039572122405,-0.05042412918494335,0.06552556039950852,0.12442943773174762,0.07328137230415016,0.17880437633360285,-0.06552556039950852,-0.11517139605617416,0.07328137230415016,-0.11517139605617416,-0.14426403618153646,-0.11517139605617416,-0.2434364268197523,0.06552556039950852,0.11517139605617414,0.08120452841540102,-0.11517139605617407,-0.14426403618153646,-0.1550123432121015,-0.021334957156605282,1,0.6060606060606061
17,18,Chicago Bulls,2012,66,50,16,East,241.5,37.4,82.8,0.452,6.3,16.9,0.375,31.0,65.8,0.47100000000000003,15.2,21.1,0.722,13.9,32.8,23.1,6.9,5.9,14.0,17.3,96.3,-0.04569937199665164,0.08095229203688152,0.11277035923379476,0.04569937199665164,-0.019335864781249674,-0.032390139291895846,0.2029215305926237,0.04569937199665164,0.10437979905295836,-0.04569937199665164,-0.1877013873612586,-0.10437979905295837,-0.1877013873612586,0.7732255335668246,0.2704619937698427,0.16205034852914318,-0.12153632413988694,0.220626355012858,-0.13074644940357344,-0.2421636597971458,-0.032390139291895846,1,0.7575757575757576
18,19,Dallas Mavericks,2012,66,36,30,West,243.4,36.3,82.0,0.44299999999999995,7.5,22.2,0.33899999999999997,28.8,59.8,0.48200000000000004,15.6,20.2,0.7709999999999999,10.1,32.7,20.9,8.6,5.1,14.0,18.6,95.8,0.33463094945976096,-0.08147208955638592,0.03447166204436169,-0.06953869684371464,0.2010451436285538,0.33463094945976096,-0.10587201824588396,-0.2330926218366391,-0.2504590503130124,0.1184033640973881,-0.15779892947045915,-0.2889006988756268,0.1443204161997402,-0.33463094945976085,0.36176517074616393,0.022945133342217712,0.33463094945976096,0.022945133342217712,-0.2330926218366391,-0.18608659079479856,-0.08147208955638592,1,0.5454545454545454
19,20,Memphis Grizzlies,2012,66,41,25,West,241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,19.5,9.6,5.2,14.5,19.9,95.0,-0.04727359723913437,-0.006650645379215823,0.04727359723913437,-0.006650645379215823,-0.19416721498914752,-0.22822636267256163,-0.15606952332215757,0.2797787103705849,0.2797787103705849,-0.08374088925372358,0.07613081737561837,0.0403493314707351,0.03350589586913216,0.16763256417154618,-0.12572293636190154,-0.13525032663477865,0.7998611545806595,0.0403493314707351,-0.013313749507646095,0.0403493314707351,-0.061431481341672645,1,0.6212121212121212
20,21,Orlando Magic,2012,66,37,29,East,241.9,34.5,78.2,0.441,10.2,27.0,0.375,24.3,51.2,0.475,15.1,22.8,0.66,11.2,31.2,20.0,6.8,4.2,14.9,17.7,94.2,0.021655915131044576,-0.08997017919693062,-0.10421160836545726,-0.044944625464046185,0.4292939845306071,0.4292939845306071,0.11266181551624657,-0.42929398452252837,-0.42929398452252837,-0.0035694720742382533,-0.12249151499049488,0.021655915131044576,-0.42929398452252837,-0.00714563089162175,0.021655915131044576,-0.036873472188959644,-0.07799858472428176,-0.10421160836545726,0.017982970495008403,-0.08997017919693062,-0.04086021898873876,1,0.5606060606060606
21,22,Washington Wizards,2012,66,20,46,East,240.4,36.6,83.0,0.441,5.2,16.3,0.32,31.4,66.7,0.47,15.3,21.0,0.727,11.7,29.9,19.1,8.0,6.3,15.3,21.3,93.6,-0.36569592818977825,-0.02919945554363679,0.21215304024809797,-0.12224758909043504,-0.21215304024809797,-0.10029437402030389,-0.3331720364118216,0.18353430445484847,0.22783520842273386,-0.12224758909043504,-0.2447152998450867,-0.19744268901539458,-0.2447152998450867,0.048912962673541796,-0.111138166343746,-0.28345141930496054,0.05890322562449803,0.4084297781697401,0.18353430445484847,0.24471529984508664,-0.14543822543317525,0,0.30303030303030304
22,23,Philadelphia 76ers,2012,66,35,31,East,241.1,37.4,83.6,0.44799999999999995,5.3,14.6,0.36200000000000004,32.2,69.0,0.466,13.5,18.2,0.742,10.7,32.5,22.0,8.0,5.2,11.2,17.5,93.6,-0.08434612687031837,0.05618083600032948,0.11246283243424691,0.004461844394964544,-0.08434612687031837,-0.09749832491446866,0.07243951004710182,0.1302646360596292,0.15311454137309352,-0.09749832491446866,-0.5366179980670127,-0.5366179980670127,-0.05107532298339505,-0.061427731509156924,0.09749832491446866,0.05107532298339507,0.027069920014964544,0.027069920014964544,-0.5366179980670127,-0.13026463605962915,-0.06683846407143151,1,0.5303030303030303
23,24,New Jersey Nets,2012,66,22,44,East,240.8,34.3,80.6,0.425,7.7,22.4,0.342,26.6,58.2,0.457,16.9,21.7,0.777,11.9,28.5,19.9,7.5,3.9,15.1,19.2,93.1,-0.1371364232223749,-0.19060935411721153,-0.06371833045628482,-0.17365713363211704,0.11057917482391877,0.17365713363211704,-0.02549459128329357,-0.21288324593750896,-0.17365713363211704,-0.1371364232223749,0.025494591283293552,-0.005060467160033107,0.11057917482391877,0.04674313186104292,-0.6086132810381,-0.06966917500938304,-0.020337421077432156,-0.6086132810381,0.04131301495120727,-0.035970416812913644,-0.09566241386296125,0,0.3333333333333333
24,25,Cleveland Cavaliers,2012,66,21,45,East,241.9,34.3,81.2,0.42200000000000004,6.7,19.3,0.34600000000000003,27.6,61.9,0.446,17.8,24.9,0.716,12.7,29.5,19.8,7.1,4.0,15.4,20.0,93.0,0.05390921697689779,-0.33469102806063505,-0.04476596128301313,-0.37380176208926247,0.03571048440950125,-0.008885675963295375,0.026723829940045178,-0.3049246184930444,-0.06316046680206726,-0.37380176208926247,0.12233212748671303,0.19416600971826165,-0.3049246184930444,0.2594194783683543,-0.16797366420363607,-0.14426186936165925,-0.12233212748671282,-0.37380176208926247,0.2085185922437768,0.0820762807250582,-0.19416600971826165,0,0.3181818181818182
25,26,Boston Celtics,2012,66,39,27,East,241.5,35.5,77.1,0.46,5.5,15.0,0.36700000000000005,30.0,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8,-0.03760492256369534,-0.0858916455326383,-0.6362688379095387,0.1333473643424414,-0.06661370912544765,-0.10000934057237136,0.10000934057237136,-0.0052904161961462096,-0.005290416196146107,0.0728349617111977,-0.10758813284479561,-0.15445499201467108,0.1333473643424414,-0.6362688379095387,0.010590743004702148,0.2225567198797127,-0.02126155915122833,0.1075881328447956,0.015911021662491417,0.032096848432718345,-0.13334736434244143,1,0.5909090909090909
26,27,Detroit Pistons,2012,66,25,41,East,241.9,34.7,79.3,0.43799999999999994,4.8,13.9,0.34600000000000003,29.9,65.4,0.457,16.6,22.1,0.752,11.7,28.5,18.7,7.0,4.2,15.7,19.6,90.9,0.04064197170236017,-0.14638108128915145,-0.12663476285013506,-0.1362312521042,-0.16884834719988823,-0.16884834719988823,0.020147002703961397,-0.020147002703961397,0.076682968779831,-0.18153669483773183,0.013410309688390167,0.006698880290013329,-0.03374890294683457,0.033748902946834594,-0.8056622805076751,-0.22988161229383197,-0.10875852295978805,-0.19557544498199464,0.22988161229383197,0.006698880290013329,-0.19557544498199464,0,0.3787878787878788
27,28,Toronto Raptors,2012,66,23,43,East,241.9,34.4,78.1,0.44,5.5,16.3,0.34,28.8,61.8,0.467,16.4,21.4,0.77,10.6,31.4,20.9,6.5,4.9,15.2,23.2,90.7,0.04194204453803106,-0.20183159626341915,-0.23723516398055006,-0.11223753727492028,-0.08704640148205196,-0.0714146136731095,-0.04913963251943302,-0.14058907587139235,-0.06385637215175198,-0.13068560999994316,-0.02079147367420439,-0.05643822209597925,0.05643822209597927,-0.11223753727492028,0.08704640148205196,0.01383928443084337,-0.2181975158068479,-0.03482847734042447,0.09517592402943967,0.8314341513686494,-0.23723516398055006,0,0.3484848484848485
28,29,New Orleans Hornets,2012,66,21,45,West,241.5,34.8,77.3,0.451,3.9,11.8,0.33299999999999996,30.9,65.5,0.47200000000000003,16.0,21.2,0.757,11.0,30.2,20.7,7.4,4.8,15.5,20.1,89.6,-0.038057852179424666,-0.101213895431328,-0.22523728728262019,0.026974093502472308,-0.6439323292986456,-0.6439323292986456,-0.07371221684085888,0.026974093502472308,0.07371221684085888,-0.016102660746849233,-0.04371049199338009,-0.06741603285382097,0.01071830239938732,-0.04371049199338009,-0.038057852179424666,-0.005354136209681938,-0.05530946552250042,-0.06128950541511851,0.15631531336122326,0.06128950541511853,-0.22523728728262019,0,0.3181818181818182
29,30,Charlotte Bobcats,2012,66,7,59,East,240.8,33.2,80.2,0.414,4.0,13.5,0.295,29.2,66.7,0.439,16.5,22.2,0.746,10.3,28.7,20.1,6.0,5.5,14.5,18.9,87.0,-0.09529978029702216,-0.4229416999940935,-0.057094040148527474,-0.4229416999940935,-0.14793827992628752,-0.10266958399202122,-0.4229416999940935,-0.048414979156213754,0.08252470961286935,-0.4229416999940935,-0.0035166544176920456,0.010576401278249811,-0.03248305659488223,-0.08252470961286935,-0.12067900192580776,-0.021335471473328208,-0.14793827992628752,0.07151616595599745,-0.0070398966344570706,-0.04025560828775419,-0.4229416999940935,0,0.10606060606060606
0,1,Denver Nuggets,2013,82,57,25,West,242.7,40.7,85.2,0.478,6.4,18.5,0.34299999999999997,34.4,66.6,0.516,18.4,26.2,0.701,13.3,31.7,24.4,9.3,6.5,15.3,20.5,106.1,0.10884890972948229,0.4483970922482247,0.15684217127521183,0.10103554314193185,-0.03443809897300035,-0.02650127890415508,-0.08749158531509223,0.4483970922482247,0.1176751417565908,0.10884890972948229,0.08146943551535182,0.12794225199049297,-0.12794225199049297,0.4483970922482247,0.042678453561861875,0.12794225199049297,0.1568421712752123,0.12794225199049297,0.1176751417565908,0.03851430093692933,0.4483970922482247,1,0.6951219512195121
1,2,Houston Rockets,2013,82,45,37,West,241.2,38.1,82.7,0.461,10.6,28.9,0.366,27.5,53.8,0.511,19.2,25.5,0.754,11.1,32.3,23.2,8.3,4.4,16.4,20.3,106.0,-0.08012563865239213,0.08012563865239213,0.056494623869774,0.06794546532601561,0.2076162263065198,0.5935553647496942,0.07393029876632468,-0.2076162263065188,-0.2076162263065188,0.10784329637556385,0.16936062111008263,0.14408624728842717,-0.009879774008202622,-0.014842896121191716,0.08656653046518197,0.11581497902640371,0.06214185272132166,-0.10036561533021152,0.5935553647496942,0.024863820589330184,0.2076162263065187,1,0.5487804878048781
2,3,Oklahoma City Thunder,2013,82,60,22,West,241.8,38.1,79.3,0.48100000000000004,7.3,19.4,0.377,30.8,60.0,0.514,22.2,26.8,0.828,10.4,33.2,21.4,8.3,7.6,15.3,20.2,105.7,0.008568172790332467,0.06948846363686569,-0.18005388580691328,0.16121491726044232,0.017201126731025095,-0.004280077429999834,0.14687694924443032,0.03494201172856758,-0.0489946124920652,0.10788131279497444,0.5147572122177938,0.18005388580691328,0.5147572122177938,-0.09352643054969735,0.1350903673666635,-0.0489946124920652,0.05389213672151001,0.5147572122177938,0.1350903673666635,0.008568172790332493,0.14687694924443032,1,0.7317073170731707
