,RK,Team,Year,Conf,playoffs_y_n,G,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W%,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,W%_scalnorm
18,19,Atlanta Hawks,1981,East,0,82,31,51,243.0,40.1,83.7,0.479,0.1,1.0,0.122,40.0,82.7,0.484,24.5,31.6,0.777,14.6,27.1,22.5,9.1,5.7,19.6,27.8,104.9,0.3780487804878049,0.14826395135978154,-0.11709227154109372,-0.14826395135978146,-0.03058513896411099,-0.4559709404876071,-0.4559709404876071,-0.4559709404876071,-0.11709227154109372,-0.09618735921496244,-0.04146260878931413,0.11709227154109378,0.11709227154109378,0.11709227154109378,0.004998751227776724,-0.07966983911492291,-0.14826395135978146,0.015061857543164324,0.020160352281499067,0.06558562151201479,0.45597094049618786,-0.07966983911492291,-0.06558562151201479
19,20,Seattle SuperSonics,1981,West,0,82,34,48,241.2,40.8,87.1,0.46799999999999997,0.4,1.4,0.27399999999999997,40.4,85.7,0.47100000000000003,22.1,29.0,0.763,14.2,29.7,23.7,7.7,5.3,18.6,24.2,104.0,0.4146341463414634,-0.05088218461167057,-0.2691418007513529,-0.14006958363889344,-0.3249415256291531,-0.05088218461167057,-0.1998258722205488,0.22156229350077816,-0.2691418007513529,-0.033828795805875875,-0.39556280226921414,0.10332315802918855,0.033828795805875875,0.06810599314751177,-0.0855633184439518,0.10332315802918847,-0.3249415256291531,-0.3577112411965585,0.0,0.0,-0.2691418007513529,-0.3249415256291531,-0.1791158341214775
20,21,Dallas Mavericks,1981,West,0,82,15,67,241.2,39.1,84.5,0.462,0.6,2.0,0.27899999999999997,38.5,82.5,0.467,22.8,30.3,0.7509999999999999,13.5,26.5,24.2,6.8,2.6,17.5,24.5,101.5,0.18292682926829268,-0.012136780173341109,-0.3674194271370758,-0.07750736128665675,-0.3674194271370758,0.03798463918499481,0.01213678017334109,0.06419761447166954,-0.3674194271370758,-0.09435244992981494,-0.3674194271370758,0.06419761447166954,0.04272398130874258,-0.004027972288204178,-0.06419761447166952,-0.09435244992981494,-0.04272398130874258,-0.3674194271370758,-0.3674194271370758,-0.06419761447166952,-0.020409170612097485,-0.09435244992981494,-0.3674194271370758
21,22,Utah Jazz,1981,West,0,82,28,54,240.6,40.6,83.2,0.488,0.5,2.0,0.258,40.1,81.2,0.494,19.5,25.4,0.767,11.7,28.4,23.8,7.8,4.7,17.4,25.7,101.2,0.34146341463414637,-0.473394636676005,-0.0998628989814519,-0.473394636676005,0.010396460137513606,0.026295811253246464,0.015637405690123826,0.031753867323468105,-0.0998628989814519,-0.473394636676005,0.010396460137513606,-0.06809179864323847,-0.12156663598887996,0.031753867323468105,-0.473394636676005,-0.0430469902368486,-0.08271420652709287,-0.07516047157985326,-0.04894059251674025,-0.0998628989814519,0.04894059251674025,-0.1539294572392169,-0.0908852471518246
22,23,Detroit Pistons,1981,East,0,82,21,61,240.9,39.5,85.2,0.46299999999999997,0.2,1.0,0.155,39.3,84.2,0.467,20.6,28.4,0.725,14.6,25.7,22.2,10.8,6.0,21.5,25.9,99.7,0.25609756097560976,-0.05171867429095065,-0.11691609887482984,-0.06282502726976993,-0.11691609887482984,-0.08349954715372866,-0.35956375823772463,-0.11691609887482984,-0.11691609887482984,-0.04181051450096179,-0.35956375823772463,-0.03269605608349399,-0.02411843943475541,-0.06282502726976993,0.0039418515926316795,-0.35956375823772463,-0.35956375823772463,0.3595637582444911,0.04181051450096179,0.3595637582444911,0.06282502726976995,-0.35956375823772463,-0.11691609887482984
0,1,Denver Nuggets,1982,West,1,82,46,36,241.8,48.5,93.4,0.52,0.5,1.8,0.268,48.0,91.5,0.525,28.9,36.3,0.7959999999999999,14.0,29.8,27.7,8.1,4.5,17.9,26.0,126.5,0.5609756097560976,0.02104637641117862,0.3137646704009618,0.3137646704009618,0.3137646704009618,-0.02104637641117862,-0.024741282886485506,0.013872827689168752,0.3137646704009618,0.3137646704009618,0.3137646704009618,0.3137646704009618,0.3137646704009618,0.3137646704009618,-0.003439762037670643,0.02104637641117862,0.10202402324175089,-0.013872827689168744,-0.040703464776576805,0.010364429721145145,-0.013872827689168744,0.3137646704009618,0.028531427390057415
1,2,Los Angeles Lakers,1982,West,1,82,57,25,242.1,47.8,92.5,0.517,0.2,1.1,0.138,47.6,91.4,0.521,18.9,26.4,0.7170000000000001,15.3,30.5,28.7,10.3,6.3,17.9,24.4,114.6,0.6951219512195121,0.0724472652676925,0.12270163277976628,0.09690428976305637,0.09690428976305637,-0.3773565886031804,-0.3773565886031804,-0.3773565886031804,0.12270163277976628,0.12270163277976628,0.09690428976305637,-0.3773565886031804,-0.0796036118031812,-0.3773565886031804,0.06593389190728184,0.05427794667951196,0.3773565886102817,0.09690428976305637,0.06593389190728187,0.012465029403929849,-0.12270163277976621,0.12270163277976628,0.09690428976305637
2,3,San Antonio Spurs,1982,West,1,82,48,34,240.9,45.1,92.8,0.486,0.8,3.1,0.254,44.3,89.8,0.494,22.1,28.5,0.7759999999999999,15.3,30.9,27.5,7.3,6.8,15.8,27.0,113.1,0.5853658536585366,-0.2061096749646699,0.18475903602695487,0.23394460087117613,-0.048260066333894756,0.15177332827041412,0.15177332827041412,-0.00788749288084703,0.15177332827041412,0.18475903602695487,-0.03996482011019024,0.0836612256248638,-0.00788749288084703,0.23394460087117613,0.12571045451219057,0.18475903602695487,0.15177332827041412,-0.18475903602695476,0.15177332827041412,-0.7194732010235912,0.0836612256248638,0.18475903602695487,0.10348707090831259
3,4,Boston Celtics,1982,East,1,82,63,19,241.2,44.6,89.4,0.499,0.6,2.2,0.266,44.0,87.2,0.505,22.2,30.0,0.74,15.3,30.4,25.9,8.0,6.9,17.7,24.6,112.0,0.7682926829268293,-0.11054541675726949,0.14889159346704836,0.06719416744517397,0.07748771631177405,0.009341954796412177,0.03767682989442853,0.01871438512541401,0.14889159346704836,0.06719416744517397,0.05715927291140481,0.12257019474288733,0.14889159346704836,-0.028148468668808452,0.14889159346704828,0.0990884429065864,0.0990884429065864,-0.05715927291140481,0.2441165140444956,0.0,-0.1488915934670483,0.17976048833542305,0.8521448098723422
4,5,Philadelphia 76ers,1982,East,1,82,58,24,242.1,44.1,85.0,0.518,0.5,1.7,0.295,43.6,83.4,0.523,22.5,30.1,0.747,12.6,29.1,27.6,10.4,7.6,18.0,26.6,111.2,0.7073170731707317,0.11371454301081105,0.05385988349238717,-0.15210273273223504,0.19259471074132772,-0.03973006208017568,-0.08519565064905674,0.12494727447283631,0.06123388874569078,-0.12494727447283631,0.19259471074132772,0.12494727447283631,0.12494727447283631,0.019565336483671418,-0.592305753247876,0.013007927584688748,0.1521027327322351,0.19259471074132772,0.5923057532590223,0.03973006208017568,0.0,0.1034910339190444,0.19259471074132772
5,6,Detroit Pistons,1982,East,0,82,39,43,241.8,43.4,90.1,0.48200000000000004,0.6,2.6,0.244,42.8,87.5,0.489,23.6,31.5,0.7509999999999999,15.8,28.6,24.7,9.0,6.9,19.9,26.3,111.1,0.47560975609756095,0.08809503735883467,0.05806829877379148,0.22947476097581596,-0.15271712943610197,0.014398011291537421,0.15271712943610197,-0.11942564899167024,0.05806829877379148,0.15271712943610197,-0.15271712943610197,0.3372634025939042,0.4270478662638979,0.10356102150832817,0.4270478662638979,-0.11942564899167024,-0.08809503735883467,0.11942564899167028,0.3762373509892463,0.3372634025939042,-0.028842992095548827,0.18890768435229421,-0.08809503735883467
6,7,Utah Jazz,1982,West,0,82,25,57,241.2,44.9,90.8,0.494,0.3,1.2,0.22699999999999998,44.6,89.6,0.498,20.9,27.8,0.7509999999999999,14.0,28.8,23.1,8.5,4.4,17.5,26.8,110.9,0.3048780487804878,-0.17538053491563937,0.2851903907530373,0.2851903907530373,0.029690411146752128,-0.31395128233018865,-0.4395947094086349,-0.15720402193673147,0.3471723410176619,0.2851903907530373,0.014821030825276155,-0.014821030825276155,-0.0906833060352271,0.1066036872032571,-0.014821030825276155,-0.059774369436948145,-0.21464472269147883,0.029690411146752128,-0.25955183970504825,-0.029690411146752128,0.0906833060352271,0.1397654869415188,-0.34717234101766176
7,8,Golden State Warriors,1982,West,0,82,45,37,241.2,44.5,89.6,0.496,1.1,4.0,0.28,43.4,85.7,0.506,20.8,29.0,0.7170000000000001,15.6,29.9,22.2,8.4,4.8,17.4,27.1,110.9,0.5487804878048781,-0.1065933937335711,0.118188283254809,0.0955460092242465,0.0551158163015325,0.21100561734118223,0.26717840703205037,0.07471751336803417,0.0551158163015325,-0.027142154707323764,0.07471751336803417,-0.03632987491817928,0.07471751336803344,-0.8216804450109335,0.21100561734118223,0.07471751336803417,-0.2671784070320502,-0.009007977852593357,-0.06479196114308305,-0.03632987491817928,0.118188283254809,0.0849471555500033,0.0363298749181793
8,9,Portland Trail Blazers,1982,West,0,82,42,40,241.2,44.3,87.6,0.505,0.4,1.7,0.207,43.9,85.9,0.511,21.0,29.1,0.72,13.9,28.7,25.0,8.6,4.5,17.0,24.5,109.8,0.5121951219512195,-0.21920881649836002,0.19648992183829944,-0.037110161010512864,0.3244148595457501,-0.21920881649836002,-0.24305365265896436,-0.29524833274754747,0.24305365265896436,0.037110161010512864,0.3244148595457501,0.037110161010512864,0.21920881649836002,-0.3564605847721321,-0.09386288954149855,-0.11334541887275353,-0.037110161010512864,0.07471221813476576,-0.21920881649836002,-0.15365621736414184,-0.3924089356372816,0.11334541887275353,-0.0558177144212078
9,10,San Diego Clippers,1982,West,0,82,17,65,240.9,43.3,86.6,0.5,1.2,4.1,0.293,42.1,82.5,0.511,20.6,28.5,0.723,13.8,26.8,22.9,7.8,3.6,19.1,28.7,108.5,0.2073170731707317,-0.1702674111798437,0.013052987912755538,-0.10384953375770066,0.06911262319791692,0.1932618716548116,0.5943575398625329,0.10384953375770069,-0.05404645771829711,-0.15262962673530722,0.11410845776630706,-0.03986768966303169,-0.0065158658551641374,-0.10384953375770066,-0.06144600701723882,-0.19326187165481148,-0.12538010015872222,-0.07710368142331583,-0.5943575398513479,0.10384953375770069,0.1932618716548116,0.02627899350724954,-0.19326187165481148
10,11,Milwaukee Bucks,1982,East,1,82,55,27,241.5,43.2,85.5,0.505,0.6,2.0,0.299,42.6,83.5,0.51,21.4,28.4,0.753,14.2,29.5,27.2,9.3,5.5,19.4,27.8,108.4,0.6707317073170732,-0.050277011097274504,0.0,-0.3210767936696475,0.29221206318876525,0.016686007700657413,-0.033426448866532184,0.39085812747899945,0.033426448866532184,-0.24165414254637424,0.2189271151404381,0.13840364883602163,-0.06729596615006525,0.176985497941014,0.050277011097274504,0.06729596615006529,0.2659407296755996,0.3210767936696475,0.033426448866532184,0.3210767936696475,0.3210767936696475,0.033426448866532184,0.3210767936696475
11,12,Seattle SuperSonics,1982,West,1,82,52,30,241.8,42.7,87.5,0.488,0.5,1.9,0.248,42.3,85.7,0.494,21.3,28.8,0.74,13.5,31.0,25.6,8.4,5.6,16.5,25.1,107.3,0.6341463414634146,0.13261296233699904,-0.17977617771241874,-0.1098186054575587,-0.08741251890155594,-0.13261296233699904,-0.08741251890155594,-0.13261296233699904,-0.0434185027798253,-0.06530614588479287,-0.1098186054575587,0.13261296233699904,0.08741251890155598,-0.06530614588479287,-0.4170551802899084,0.6428521322293383,0.1098186054575587,-0.021673898852610642,0.08741251890155598,-0.28437024810079353,-0.17977617771241874,0.0,0.34543748146246633
12,13,Kansas City Kings,1982,West,0,82,30,52,242.4,44.0,88.8,0.495,0.3,1.6,0.2,43.6,87.2,0.5,18.9,26.3,0.7190000000000001,13.2,27.8,25.1,9.1,4.9,18.4,28.8,107.1,0.36585365853658536,0.5340979620403302,0.03582566110830598,0.023614669513470445,0.023614669513470445,-0.12403068146754806,-0.12403068146754806,-0.13715510802665717,0.05521623757143469,0.04211522205813875,0.023614669513470445,-0.5340979620302793,-0.153004666743305,-0.13715510802665717,-0.13715510802665717,-0.09332063719029277,0.0,0.06210556563277746,-0.02361466951347043,0.06210556563277746,0.5340979620403302,-0.011729596707652149,-0.09332063719029277
13,14,New Jersey Nets,1982,East,1,82,44,38,241.2,42.7,88.1,0.484,0.4,1.8,0.205,42.3,86.4,0.49,20.9,28.7,0.728,14.6,28.3,25.6,11.2,5.9,20.1,28.0,106.7,0.5365853658536586,-0.08678238394730234,-0.06083082361463716,0.007333792134871763,-0.06083082361463716,-0.08678238394730234,-0.05274999370666301,-0.141118864760654,-0.014691508729461301,0.02957775377512863,-0.06083082361463716,-0.007333792134871763,0.014691508729461301,-0.09622229498694598,0.06083082361463718,-0.0777882208897118,0.03715929609361536,0.6689662967341385,0.06083082361463718,0.6689662967341385,0.1717889810780355,-0.029577753775128612,0.014691508729461301
14,15,Chicago Bulls,1982,East,0,82,34,48,242.4,41.1,82.0,0.501,0.7,2.6,0.254,40.4,79.5,0.509,23.8,31.0,0.767,13.7,30.8,24.9,7.1,5.9,20.0,24.5,106.6,0.4146341463414634,0.5157924701158395,-0.13245430049540685,-0.515792470106133,0.07419018783730466,0.05997698059602929,0.05997698059602929,-0.005654567022327814,-0.13245430049540685,-0.515792470106133,0.05997698059602929,0.16771557770277634,0.13245430049540693,0.09012219740604542,-0.08189194022712788,0.10880674884547785,-0.02280530836102007,-0.16771557770277626,0.046902334130360795,0.16771557770277634,-0.11977969606906447,-0.034597784582429784,-0.05997698059602929
15,16,New York Knicks,1982,East,0,82,33,49,241.8,43.0,87.5,0.491,0.7,2.6,0.271,42.3,84.9,0.498,19.5,26.5,0.738,14.2,27.7,25.3,8.8,4.1,18.1,26.8,106.2,0.4024390243902439,0.12147404123908401,-0.03977153442823194,-0.10059431275104161,-0.019853384138597174,0.21058129305821974,0.21058129305821974,0.12147404123908401,-0.03977153442823194,-0.1646757484366248,0.019853384138597174,-0.46505171804682943,-0.2875254888242359,-0.12147404123908401,0.05982070921706315,-0.3820243306289179,0.03977153442823194,0.12147404123908401,-0.46505171804682943,0.16467574843662486,0.12147404123908401,-0.18722165376215372,-0.2604843646971807
16,17,Phoenix Suns,1982,West,1,82,46,36,241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85.0,0.496,19.9,26.3,0.758,13.7,30.7,27.1,9.2,5.2,18.6,24.7,106.2,0.5609756097560976,0.10165302604257205,-0.06700511702442803,-0.21798092529192795,-0.016613891777107256,0.1762205772441059,0.016613891777107256,0.4927713202949832,-0.1378054765747126,-0.10165302604257205,-0.03328198176126307,-0.1566725487312941,-0.43414097303249133,0.21798092529192795,-0.24060972784981582,0.2647913498074959,0.21798092529192795,0.24060972784981582,-0.016613891777107256,0.21798092529192795,-0.21798092529192795,-0.1566725487312941,0.13780547657471265
17,18,Houston Rockets,1982,West,1,82,46,36,241.2,42.7,89.8,0.47600000000000003,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.7290000000000001,17.1,27.9,24.1,7.9,5.2,16.1,22.8,105.9,0.5609756097560976,-0.08509191341861289,-0.05964587443625443,0.09434794046383137,-0.09434794046383137,0.007190934115725117,0.007190934115725117,0.0762729514431719,-0.05964587443625443,0.09434794046383137,-0.11460873685859288,-0.10414228789877393,-0.05964587443625443,-0.0762729514431719,0.6559352210955355,-0.09434794046383137,-0.0762729514431719,-0.05964587443625443,-0.007190934115725117,-0.1684426313183612,-0.6559352210831917,-0.09434794046383137,0.05964587443625445
18,19,Dallas Mavericks,1982,West,0,82,28,54,240.6,41.3,88.1,0.469,0.7,2.3,0.289,40.7,85.8,0.474,21.2,28.9,0.735,14.8,27.2,25.8,6.9,3.8,16.1,26.7,104.6,0.34146341463414637,-0.6198957292296357,-0.13076739741236348,0.0067958377660350235,-0.1591877740640658,0.07208223515926275,0.04158071345834512,0.08916411785078282,-0.11901143822623213,0.0,-0.1591877740640658,0.027408141987517468,0.04158071345834512,-0.056368710873831565,0.07208223515926275,-0.1591877740640658,0.056368710873831586,-0.6198957292296357,-0.20156589397638805,-0.1591877740640658,0.020476702211084222,-0.10831171162561222,-0.13076739741236348
19,20,Washington Bullets,1982,East,1,82,43,39,241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.48200000000000004,19.8,25.7,0.772,12.8,31.5,24.2,7.8,4.8,17.0,25.3,103.5,0.524390243902439,0.04259567372929507,-0.10082270899926783,-0.06565050769172782,-0.12191643603751903,0.07384171927685046,0.11095553552942074,-0.028077158291091784,-0.12191643603751903,-0.07384171927685046,-0.09134056047732658,-0.10082270899926783,-0.6350270121002367,0.16307345213108226,-0.2064859965275261,0.635027012112187,-0.057744637290267825,-0.08237957315797269,-0.05007377958502978,-0.057744637290267825,-0.04259567372929507,-0.1339593511348996,0.0
20,21,Cleveland Cavaliers,1982,East,0,82,15,67,241.5,41.5,89.4,0.46399999999999997,0.3,1.7,0.182,41.2,87.8,0.47,19.9,26.6,0.747,14.5,26.5,22.8,7.7,4.4,16.1,26.7,103.2,0.18292682926829268,-0.015468551017718508,-0.07434887935938277,0.0369255045255999,-0.46828286187918894,-0.10874679666940334,-0.06735653484173368,-0.15226730760962248,-0.06735653484173368,0.08182104812708928,-0.46828286187918894,-0.048412125846469256,-0.05445250512207356,0.015468551017718508,0.0314109850723609,-0.46828286187918894,-0.1202539441714461,-0.08182104812708926,-0.08990385682798141,-0.1202539441714461,0.015468551017718508,-0.1202539441714461,-0.46828286187918894
21,22,Indiana Pacers,1982,East,0,82,35,47,241.8,40.6,87.4,0.465,1.3,3.9,0.326,39.4,83.5,0.47200000000000003,19.7,26.5,0.741,13.9,28.9,23.1,9.2,6.0,17.0,24.9,102.2,0.4268292682926829,0.04002141180437869,-0.19400705225099374,-0.06168293099893298,-0.19400705225099374,0.5966492681900493,0.15321813721216349,0.5966492681900493,-0.19400705225099374,-0.09472950660990784,-0.19400705225099374,-0.1258635417035322,-0.09472950660990784,0.0,-0.03314227776339563,-0.006540989780338924,-0.09472950660990784,0.09472950660990784,0.08582041003830229,-0.05425485046146578,-0.06937910817665256,-0.19400705225099374,-0.05425485046146578
22,23,Atlanta Hawks,1982,East,1,82,42,40,242.4,39.1,82.6,0.474,0.3,1.6,0.21899999999999997,38.8,81.1,0.479,22.4,29.1,0.768,13.8,28.9,22.1,7.4,5.9,16.4,27.7,101.0,0.5121951219512195,0.4211152282013314,-0.4211152281934066,-0.1369302342885324,-0.08084832110159546,-0.09779331216813202,-0.09779331216813202,-0.060572070535247546,-0.4211152281934066,-0.1369302342885324,-0.08883452459012789,0.07357965058723874,0.054629633209081825,0.08883452459012789,-0.043535830761244954,-0.004616632502317282,-0.4211152281934066,-0.08883452459012789,0.038293089342785726,-0.07357965058723873,0.07357965058723874,-0.4211152281934066,-0.013910486421620146
0,1,Denver Nuggets,1983,West,1,82,45,37,240.6,48.2,97.5,0.494,0.3,1.5,0.19,47.9,96.0,0.499,26.6,32.9,0.8079999999999999,14.8,30.8,28.5,9.6,4.3,18.2,25.5,123.2,0.5487804878048781,-0.08108039015553689,0.12497795053700421,0.3843571760026767,0.04986115471527456,-0.11010796858319916,-0.08925718848362604,-0.12497795053700415,0.12497795053700421,0.3843571760026767,0.039735701408362585,0.3843571760026767,0.3843571760026767,0.3843571760026767,-0.008441063225519374,0.04986115471527456,0.12497795053700421,0.04986115471527456,-0.09870202423930488,-0.07379128158317359,0.0042136586672769285,0.3843571760026767,0.012696276267837411
1,2,Los Angeles Lakers,1983,West,1,82,58,24,240.6,48.3,91.6,0.528,0.1,1.2,0.10400000000000001,48.2,90.4,0.5329999999999999,18.2,24.8,0.736,15.1,29.7,30.7,10.3,5.8,19.3,23.5,115.0,0.7073170731707317,-0.06848589198430842,0.32465364299083316,0.0335634171142184,0.32465364299083316,-0.32465364298472366,-0.32465364298472366,-0.32465364298472366,0.32465364299083316,0.08337029653802197,0.32465364299083316,-0.05672533314734242,-0.06848589198430842,-0.021776775456949383,0.007129883603010272,0.003559136454478027,0.32465364299083316,0.08337029653802197,0.021776775456949383,0.021776775456949383,-0.32465364298472366,0.10556469208495799,0.10556469208495799
2,3,San Antonio Spurs,1983,West,1,82,53,29,241.2,45.1,89.5,0.504,1.1,3.8,0.305,43.9,85.8,0.512,23.0,30.1,0.765,15.0,31.7,27.6,8.2,5.7,18.3,25.5,114.3,0.6463414634146342,-0.005128323181005811,0.06728565752017497,-0.005128323181005811,0.15210708115275856,0.4677901014593295,0.4677901014593295,0.4677901014593295,0.0543952063354854,-0.031377932206819635,0.15210708115275856,0.08173495021911345,0.0543952063354854,0.15210708115275856,0.0,0.4677901014593295,0.08173495021911345,-0.0543952063354854,0.020682926041198275,-0.06728565752017497,0.005128323181005811,0.12012740444534876,0.08980925361561697
3,4,Kansas City Kings,1983,West,0,82,45,37,241.2,45.4,91.3,0.49700000000000005,0.6,2.6,0.237,44.7,88.7,0.505,22.4,30.9,0.727,15.3,29.4,26.3,9.3,5.0,20.6,29.7,113.8,0.5487804878048781,-0.009139769751372779,0.21409275092627564,0.055922192405251,0.16005931580708083,0.10815291641306408,0.09694390231218682,0.01830935546278712,0.17586998755454153,0.055922192405251,0.21409275092627564,0.055922192405251,0.1456691786526795,-0.09694390231218682,0.03686140189085134,-0.06573990481306345,0.055922192405251,0.07581067357779334,-0.055922192405251,0.21409275092627564,0.8337021026960779,0.17586998755454153,0.027539260047099126
