,RK,Team,Year,Conf,playoffs_y_n,G,W%,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W_scalnorm,L_scalnorm,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm
17,18,Washington Bullets,1981,East,0,82,0.47560975609756095,39,43,241.2,43.3,91.7,0.47200000000000003,0.8,2.9,0.27,42.5,88.7,0.479,18.3,25.3,0.723,14.1,30.9,26.2,7.8,4.8,17.3,23.1,105.6,-0.025371894979050815,0.025371894979050815,-0.025371894979050853,-0.01686839236571566,0.16202885794931976,-0.13420488045573634,0.17836915049404828,0.16202885794931976,0.07940675059236256,-0.008420461474561741,0.11047983267467691,-0.13420488045573634,-0.24975255490891965,-0.24975255490891965,-0.16202885794931976,-0.07940675059236256,0.19724345472563734,0.06984430391438544,-0.12194884684128635,-0.042665297219198046,-0.19724345472563723,-0.7680889812160654,-0.11047983267467691
18,19,Atlanta Hawks,1981,East,0,82,0.3780487804878049,31,51,243.0,40.1,83.7,0.479,0.1,1.0,0.122,40.0,82.7,0.484,24.5,31.6,0.777,14.6,27.1,22.5,9.1,5.7,19.6,27.8,104.9,-0.06544501753836621,0.06544501753836621,0.1479460996686726,-0.11684124641877784,-0.14794609966867253,-0.030519569835179883,-0.45499341943005195,-0.45499341943005195,-0.45499341943005195,-0.11684124641877784,-0.0959811505276222,-0.041373720288767624,0.1168412464187779,0.1168412464187779,0.1168412464187779,0.004988034789177794,-0.07949904106953962,-0.14794609966867253,0.01502956758429415,0.020117132051583053,0.06544501753836621,0.4549934194386143,-0.07949904106953962
19,20,Seattle SuperSonics,1981,West,0,82,0.4146341463414634,34,48,241.2,40.8,87.1,0.46799999999999997,0.4,1.4,0.27399999999999997,40.4,85.7,0.47100000000000003,22.1,29.0,0.763,14.2,29.7,23.7,7.7,5.3,18.6,24.2,104.0,-0.17630993143243795,0.17630993143243795,-0.05008510009188845,-0.2649256145824127,-0.13787535204952725,-0.31985122021302176,-0.05008510009188845,-0.19669554063957287,0.21809145443078298,-0.2649256145824127,-0.03329885768184435,-0.38936619359966207,0.10170457010045447,0.03329885768184435,0.06703909255634066,-0.08422294367204747,0.1017045701004544,-0.31985122021302176,-0.3521075884625831,0.0,0.0,-0.2649256145824127,-0.31985122021302176
20,21,Dallas Mavericks,1981,West,0,82,0.18292682926829268,15,67,241.2,39.1,84.5,0.462,0.6,2.0,0.27899999999999997,38.5,82.5,0.467,22.8,30.3,0.7509999999999999,13.5,26.5,24.2,6.8,2.6,17.5,24.5,101.5,-0.34487741299514363,0.34487741300163377,-0.01139216121718856,-0.34487741299514363,-0.07275210910023432,-0.34487741299514363,0.03565419552730304,0.011392161217188541,0.06025894540189609,-0.34487741299514363,-0.0885637133972463,-0.34487741299514363,0.06025894540189609,0.04010276827609035,-0.0037808470640658953,-0.06025894540189607,-0.0885637133972463,-0.04010276827609035,-0.34487741299514363,-0.34487741299514363,-0.06025894540189607,-0.019157021763715094,-0.0885637133972463
21,22,Utah Jazz,1981,West,0,82,0.34146341463414637,28,54,240.6,40.6,83.2,0.488,0.5,2.0,0.258,40.1,81.2,0.494,19.5,25.4,0.767,11.7,28.4,23.8,7.8,4.7,17.4,25.7,101.2,-0.09051219476869851,0.09051219476869851,-0.4714515160606638,-0.09945299645471205,-0.4714515160606638,0.010353786278422967,0.026187876078268398,0.015573219569257973,0.03162352872342336,-0.09945299645471205,-0.4714515160606638,0.010353786278422967,-0.06781230545208537,-0.12106764715751865,0.03162352872342336,-0.4714515160606638,-0.0428702972883502,-0.08237469342864942,-0.07485196394062216,-0.048739708377211276,-0.09945299645471205,0.048739708377211276,-0.15329763026337703
22,23,Detroit Pistons,1981,East,0,82,0.25609756097560976,21,61,240.9,39.5,85.2,0.46299999999999997,0.2,1.0,0.155,39.3,84.2,0.467,20.6,28.4,0.725,14.6,25.7,22.2,10.8,6.0,21.5,25.9,99.7,-0.11612511395042933,0.11612511395042939,-0.05136877644054496,-0.11612511395042933,-0.062399990427763764,-0.11612511395042933,-0.08293463878243945,-0.35713116328404493,-0.11612511395042933,-0.11612511395042933,-0.041527649378280136,-0.35713116328404493,-0.032474853976185526,-0.02395526839007847,-0.062399990427763764,0.00391518336461174,-0.35713116328404493,-0.35713116328404493,0.35713116329076566,0.041527649378280136,0.35713116329076566,0.06239999042776378,-0.35713116328404493
0,1,Denver Nuggets,1982,West,1,82,0.5609756097560976,46,36,241.8,48.5,93.4,0.52,0.5,1.8,0.268,48.0,91.5,0.525,28.9,36.3,0.7959999999999999,14.0,29.8,27.7,8.1,4.5,17.9,26.0,126.5,0.028519821580207234,-0.028519821580207223,0.021037815316799283,0.31363703945377513,0.31363703945377513,0.31363703945377513,-0.021037815316799283,-0.02473121880449253,0.013867184599601458,0.31363703945377513,0.31363703945377513,0.31363703945377513,0.31363703945377513,0.31363703945377513,0.31363703945377513,-0.0034383628358854216,0.021037815316799283,0.10198252263970575,-0.01386718459960145,-0.040686907712467024,0.010360213752595632,-0.01386718459960145,0.31363703945377513
1,2,Los Angeles Lakers,1982,West,1,82,0.6951219512195121,57,25,242.1,47.8,92.5,0.517,0.2,1.1,0.138,47.6,91.4,0.521,18.9,26.4,0.7170000000000001,15.3,30.5,28.7,10.3,6.3,17.9,24.4,114.6,0.096452482262551,-0.09645248226255095,0.07210948643541293,0.12212954749696088,0.096452482262551,0.096452482262551,-0.37559719758434196,-0.37559719758434196,-0.37559719758434196,0.12212954749696088,0.12212954749696088,0.096452482262551,-0.37559719758434196,-0.07923246715140227,-0.37559719758434196,0.0656264810901337,0.054024880654449534,0.3755971975914102,0.096452482262551,0.06562648109013375,0.012406912329933578,-0.12212954749696081,0.12212954749696088
2,3,San Antonio Spurs,1982,West,1,82,0.5853658536585366,48,34,240.9,45.1,92.8,0.486,0.8,3.1,0.254,44.3,89.8,0.494,22.1,28.5,0.7759999999999999,15.3,30.9,27.5,7.3,6.8,15.8,27.0,113.1,0.10293733138158764,-0.10293733138158764,-0.20501478809451296,0.18377756709434195,0.23270185051565856,-0.04800370130400986,0.1509670845829609,0.1509670845829609,-0.007845593283483752,0.1509670845829609,0.18377756709434195,-0.03975252072727999,0.08321680409300897,-0.007845593283483752,0.23270185051565856,0.12504266089158322,0.18377756709434195,0.1509670845829609,-0.18377756709434187,0.1509670845829609,-0.715651246710357,0.08321680409300897,0.18377756709434195
3,4,Boston Celtics,1982,East,1,82,0.7682926829268293,63,19,241.2,44.6,89.4,0.499,0.6,2.2,0.266,44.0,87.2,0.505,22.2,30.0,0.74,15.3,30.4,25.9,8.0,6.9,17.7,24.6,112.0,0.6485956612581488,-0.6485956612459431,-0.08413978099741046,0.11332632717085572,0.051143708160731834,0.05897846940844244,0.007110471457932599,0.028677084125113095,0.014244138853906695,0.11332632717085572,0.051143708160731834,0.04350581729948159,0.09329223811351096,0.11332632717085572,-0.021424732555004513,0.11332632717085567,0.0754194984296925,0.0754194984296925,-0.04350581729948159,0.18580517068976019,0.0,-0.1133263271708557,0.13682166628165912
4,5,Philadelphia 76ers,1982,East,1,82,0.7073170731707317,58,24,242.1,44.1,85.0,0.518,0.5,1.7,0.295,43.6,83.4,0.523,22.5,30.1,0.747,12.6,29.1,27.6,10.4,7.6,18.0,26.6,111.2,0.18911917403972547,-0.18911917403972536,0.11166246657413871,0.052887935710948714,-0.1493579084949023,0.18911917403972547,-0.03901309904217177,-0.08365822207945613,0.12269249376507968,0.06012887071638822,-0.12269249376507968,0.18911917403972547,0.12269249376507968,0.12269249376507968,0.019212263209922337,-0.5816170880396812,0.012773188377374322,0.14935790849490235,0.18911917403972547,0.5816170880506264,0.03901309904217177,0.0,0.10162344947039618
5,6,Detroit Pistons,1982,East,0,82,0.47560975609756095,39,43,241.8,43.4,90.1,0.48200000000000004,0.6,2.6,0.244,42.8,87.5,0.489,23.6,31.5,0.7509999999999999,15.8,28.6,24.7,9.0,6.9,19.9,26.3,111.1,-0.08775517313508022,0.08775517313508022,0.08775517313508022,0.05784427551573769,0.22858946409816538,-0.15212795789811404,0.014342464814937674,0.15212795789811404,-0.11896491355517115,0.05784427551573769,0.15212795789811404,-0.15212795789811404,0.3359622650047745,0.4254003467676226,0.10316149064664318,0.4254003467676226,-0.11896491355517115,-0.08775517313508022,0.11896491355517119,0.37478585475205706,0.3359622650047745,-0.028731717937398683,0.1881788922951193
6,7,Utah Jazz,1982,West,0,82,0.3048780487804878,25,57,241.2,44.9,90.8,0.494,0.3,1.2,0.22699999999999998,44.6,89.6,0.498,20.9,27.8,0.7509999999999999,14.0,28.8,23.1,8.5,4.4,17.5,26.8,110.9,-0.3279696364117122,0.32796963641171234,-0.16567993320368699,0.2694160153692354,0.2694160153692354,0.028048182986498808,-0.2965860921264593,-0.41527996323280747,-0.1485087946980941,0.32796963641171234,0.2694160153692354,0.014001253892415678,-0.014001253892415678,-0.08566745502192072,0.10070725228200555,-0.014001253892415678,-0.05646814534104236,-0.20277235062120283,0.028048182986498808,-0.24519557706852313,-0.028048182986498808,0.08566745502192072,0.1320348153333559
7,8,Golden State Warriors,1982,West,0,82,0.5487804878048781,45,37,241.2,44.5,89.6,0.496,1.1,4.0,0.28,43.4,85.7,0.506,20.8,29.0,0.7170000000000001,15.6,29.9,22.2,8.4,4.8,17.4,27.1,110.9,0.036305923454072485,-0.036305923454072464,-0.1065231191221175,0.11811036439517629,0.09548301790331193,0.05507947969154315,0.21086650611436228,0.26700226235661295,0.07466825380290724,0.05507947969154315,-0.027124260499162625,0.07466825380290724,-0.036305923454072464,0.07466825380290651,-0.8211387296945369,0.21086650611436228,0.07466825380290724,-0.26700226235661284,-0.009002039096715523,-0.06474924526984585,-0.036305923454072464,0.11811036439517629,0.08489115181336193
8,9,Portland Trail Blazers,1982,West,0,82,0.5121951219512195,42,40,241.2,44.3,87.6,0.505,0.4,1.7,0.207,43.9,85.9,0.511,21.0,29.1,0.72,13.9,28.7,25.0,8.6,4.5,17.0,24.5,109.8,-0.055730963763279406,0.055730963763279406,-0.21886812700126887,0.1961845415450982,-0.037052485218573454,0.32391066114208616,-0.21886812700126887,-0.2426759040445916,-0.2947894643151206,0.2426759040445916,0.037052485218573454,0.32391066114208616,0.037052485218573454,0.21886812700126887,-0.35590658161067745,-0.09371700991336938,-0.11316925992819013,-0.037052485218573454,0.07459610205682012,-0.21886812700126887,-0.1534174082676149,-0.3917990623435341,0.11316925992819013
9,10,San Diego Clippers,1982,West,0,82,0.2073170731707317,17,65,240.9,43.3,86.6,0.5,1.2,4.1,0.293,42.1,82.5,0.511,20.6,28.5,0.723,13.8,26.8,22.9,7.8,3.6,19.1,28.7,108.5,-0.18975074684190052,0.1897507468419006,-0.16717404295824506,0.012815845069468984,-0.10196282598826971,0.06785700539747981,0.1897507468419006,0.5835594269803424,0.10196282598826974,-0.05306455757876209,-0.1498566965912131,0.11203536888438888,-0.03914338520912819,-0.00639748752173617,-0.10196282598826971,-0.060329674043511465,-0.18975074684190052,-0.1231022313947332,-0.07570288442857427,-0.5835594269693606,0.10196282598826974,0.1897507468419006,0.025801564486348648
10,11,Milwaukee Bucks,1982,East,1,82,0.6707317073170732,55,27,241.5,43.2,85.5,0.505,0.6,2.0,0.299,42.6,83.5,0.51,21.4,28.4,0.753,14.2,29.5,27.2,9.3,5.5,19.4,27.8,108.4,0.3057055920962397,-0.3057055920962397,-0.04787005398507719,0.0,-0.3057055920962397,0.27822272912908447,0.01588718326712911,-0.03182619405665227,0.3721462206002172,0.03182619405665227,-0.23008521383721575,0.20844621809943076,0.13177772498634432,-0.06407424511271682,0.16851251011362106,0.04787005398507719,0.06407424511271687,0.25320910707621386,0.3057055920962397,0.03182619405665227,0.3057055920962397,0.3057055920962397,0.03182619405665227
11,12,Seattle SuperSonics,1982,West,1,82,0.6341463414634146,52,30,241.8,42.7,87.5,0.488,0.5,1.9,0.248,42.3,85.7,0.494,21.3,28.8,0.74,13.5,31.0,25.6,8.4,5.6,16.5,25.1,107.3,0.32650584353700096,-0.3265058435370009,0.12534513321620272,-0.16992357720807702,-0.10380001689212551,-0.0826218918074982,-0.12534513321620272,-0.0826218918074982,-0.12534513321620272,-0.04103895968446268,-0.06172705451646707,-0.10380001689212551,0.12534513321620272,0.08262189180749825,-0.06172705451646707,-0.39419854749267635,0.6076207388221884,0.10380001689212551,-0.02048606479426348,0.08262189180749825,-0.26878538871892604,-0.16992357720807702,0.0
12,13,Kansas City Kings,1982,West,0,82,0.36585365853658536,30,52,242.4,44.0,88.8,0.495,0.3,1.6,0.2,43.6,87.2,0.5,18.9,26.3,0.7190000000000001,13.2,27.8,25.1,9.1,4.9,18.4,28.8,107.1,-0.09291691954449807,0.09291691954449809,0.531787382319159,0.03567067447301125,0.023512509272507264,0.023512509272507264,-0.1234941080338896,-0.1234941080338896,-0.13656175655598163,0.05497736469065352,0.041933025935037255,0.023512509272507264,-0.5317873823091516,-0.15234274794685218,-0.13656175655598163,-0.13656175655598163,-0.09291691954449807,0.0,0.061836888590882794,-0.02351250927250725,0.061836888590882794,0.531787382319159,-0.01167885289244139
13,14,New Jersey Nets,1982,East,1,82,0.5365853658536586,44,38,241.2,42.7,88.1,0.484,0.4,1.8,0.205,42.3,86.4,0.49,20.9,28.7,0.728,14.6,28.3,25.6,11.2,5.9,20.1,28.0,106.7,0.014689923475306578,-0.014689923475306578,-0.08677301988965226,-0.06082425980164517,0.007333000798551867,-0.06082425980164517,-0.08677301988965226,-0.05274430183741901,-0.14110363764744246,-0.014689923475306578,0.029574562254235656,-0.06082425980164517,-0.007333000798551867,0.014689923475306578,-0.09621191233695993,0.06082425980164519,-0.07777982732696581,0.03715528650347702,0.6688941134328319,0.06082425980164519,0.6688941134328319,0.1717704445750116,-0.029574562254235638
14,15,Chicago Bulls,1982,East,0,82,0.4146341463414634,34,48,242.4,41.1,82.0,0.501,0.7,2.6,0.254,40.4,79.5,0.509,23.8,31.0,0.767,13.7,30.8,24.9,7.1,5.9,20.0,24.5,106.6,-0.059869395024467906,0.059869395024467906,0.5148672513543578,-0.13221670648045397,-0.5148672513446687,0.07405710688385549,0.059869395024467906,0.059869395024467906,-0.005644423967125906,-0.13221670648045397,-0.5148672513446687,0.059869395024467906,0.1674147326767749,0.13221670648045405,0.08996053791565521,-0.0817450440161474,0.10861157336068442,-0.022764400630916427,-0.1674147326767748,0.04681820161193735,0.1674147326767749,-0.11956483751941797,-0.03453572373188232
15,16,New York Knicks,1982,East,0,82,0.4024390243902439,33,49,241.8,43.0,87.5,0.491,0.7,2.6,0.271,42.3,84.9,0.498,19.5,26.5,0.738,14.2,27.7,25.3,8.8,4.1,18.1,26.8,106.2,-0.2520728701932012,0.2520728701932012,0.11755143255795807,-0.038487242207288795,-0.09734594692370815,-0.01921228373412053,0.20378125578435383,0.20378125578435383,0.11755143255795807,-0.038487242207288795,-0.15935808127251813,0.01921228373412053,-0.45003438687240493,-0.2782407892538387,-0.11755143255795807,0.0578889941700259,-0.3696880986204929,0.038487242207288795,0.11755143255795807,-0.45003438687240493,0.1593580812725182,0.11755143255795807,-0.1811759399878277
16,17,Phoenix Suns,1982,West,1,82,0.5609756097560976,46,36,241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85.0,0.496,19.9,26.3,0.758,13.7,30.7,27.1,9.2,5.2,18.6,24.7,106.2,0.13651533586260126,-0.1365153358626012,0.10070134610454187,-0.06637781227906013,-0.21594017863096082,-0.016458351818166378,0.17457079273143356,0.016458351818166378,0.48815797430993624,-0.1365153358626012,-0.10070134610454187,-0.03297039443746992,-0.15520577369003577,-0.4300765268433647,0.21594017863096082,-0.2383571293802565,0.26231236196831254,0.21594017863096082,0.2383571293802565,-0.016458351818166378,0.21594017863096082,-0.21594017863096082,-0.15520577369003577
17,18,Houston Rockets,1982,West,1,82,0.5609756097560976,46,36,241.2,42.7,89.8,0.47600000000000003,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.7290000000000001,17.1,27.9,24.1,7.9,5.2,16.1,22.8,105.9,0.059540057709102596,-0.059540057709102576,-0.0849409533082926,-0.059540057709102576,0.09418055939401286,-0.09418055939401286,0.007178176802323603,0.007178176802323603,0.07613763690267412,-0.059540057709102576,0.09418055939401286,-0.1144054114559224,-0.1039575308444477,-0.059540057709102576,-0.07613763690267412,0.6547715376224373,-0.09418055939401286,-0.07613763690267412,-0.059540057709102576,-0.007178176802323603,-0.16814380012295296,-0.6547715376101154,-0.09418055939401286
18,19,Dallas Mavericks,1982,West,0,82,0.34146341463414637,28,54,240.6,41.3,88.1,0.469,0.7,2.3,0.289,40.7,85.8,0.474,21.2,28.9,0.735,14.8,27.2,25.8,6.9,3.8,16.1,26.7,104.6,-0.12966346682483076,0.12966346682483076,-0.6146626063708887,-0.12966346682483076,0.00673846770800612,-0.15784392034801753,0.07147372121936145,0.041229691549624616,0.08841139967367131,-0.11800675074660064,0.0,-0.15784392034801753,0.02717676408380307,0.041229691549624616,-0.055892849570901584,0.07147372121936145,-0.15784392034801753,0.0558928495709016,-0.6146626063708887,-0.19986428669378511,-0.15784392034801753,0.0203038391095014,-0.10739735060124704
19,20,Washington Bullets,1982,East,1,82,0.524390243902439,43,39,241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.48200000000000004,19.8,25.7,0.772,12.8,31.5,24.2,7.8,4.8,17.0,25.3,103.5,0.0,0.0,0.04259567372929507,-0.10082270899926783,-0.06565050769172782,-0.12191643603751903,0.07384171927685046,0.11095553552942074,-0.028077158291091784,-0.12191643603751903,-0.07384171927685046,-0.09134056047732658,-0.10082270899926783,-0.6350270121002367,0.16307345213108226,-0.2064859965275261,0.635027012112187,-0.057744637290267825,-0.08237957315797269,-0.05007377958502978,-0.057744637290267825,-0.04259567372929507,-0.1339593511348996
20,21,Cleveland Cavaliers,1982,East,0,82,0.18292682926829268,15,67,241.5,41.5,89.4,0.46399999999999997,0.3,1.7,0.182,41.2,87.8,0.47,19.9,26.6,0.747,14.5,26.5,22.8,7.7,4.4,16.1,26.7,103.2,-0.42408700481027134,0.42408700481825207,-0.01400865161610701,-0.06733193999881056,0.033440528983975,-0.42408700481027134,-0.0984834317813167,-0.06099952281149024,-0.13789654004324517,-0.06099952281149024,0.07409889631964861,-0.42408700481027134,-0.043843059650608765,-0.04931335669421472,0.01400865161610701,0.028446461875673606,-0.42408700481027134,-0.10890455139792632,-0.0740988963196486,-0.08141886126276043,-0.10890455139792632,0.01400865161610701,-0.10890455139792632
21,22,Indiana Pacers,1982,East,0,82,0.4268292682926829,35,47,241.8,40.6,87.4,0.465,1.3,3.9,0.326,39.4,83.5,0.47200000000000003,19.7,26.5,0.741,13.9,28.9,23.1,9.2,6.0,17.0,24.9,102.2,-0.054175174333655055,0.054175174333655075,0.039962638236762715,-0.1937221425966521,-0.06159234634056217,-0.1937221425966521,0.5957730570689026,0.15299312824467753,0.5957730570689026,-0.1937221425966521,-0.09459039130110317,-0.1937221425966521,-0.12567870441156317,-0.09459039130110317,0.0,-0.03309360656927096,-0.006531383989643452,-0.09459039130110317,0.09459039130110317,0.0856943782107178,-0.054175174333655055,-0.06927722127357458,-0.1937221425966521
22,23,Atlanta Hawks,1982,East,1,82,0.5121951219512195,42,40,242.4,39.1,82.6,0.474,0.3,1.6,0.21899999999999997,38.8,81.1,0.479,22.4,29.1,0.768,13.8,28.9,22.1,7.4,5.9,16.4,27.7,101.0,-0.01390914076599129,0.01390914076599129,0.42107449087123017,-0.4210744908633061,-0.13691698809893513,-0.08084050009555178,-0.09778385195825906,-0.09778385195825906,-0.060566210988341945,-0.4210744908633061,-0.13691698809893513,-0.08882593102449488,0.0735725327289568,0.05462434851441321,0.08882593102449488,-0.043531619245274544,-0.0046161859041664475,-0.4210744908633061,-0.08882593102449488,0.038289384992725016,-0.07357253272895678,0.0735725327289568,-0.4210744908633061
0,1,Denver Nuggets,1983,West,1,82,0.5487804878048781,45,37,240.6,48.2,97.5,0.494,0.3,1.5,0.19,47.9,96.0,0.499,26.6,32.9,0.8079999999999999,14.8,30.8,28.5,9.6,4.3,18.2,25.5,123.2,0.01269525310067017,-0.01269525310067017,-0.08107385605125592,0.12496787881731877,0.38432620143701013,0.04985713650589181,-0.11009909520521578,-0.08924999542774335,-0.1249678788173187,0.12496787881731877,0.38432620143701013,0.03973249918873609,0.38432620143701013,0.38432620143701013,0.38432620143701013,-0.008440382977345284,0.04985713650589181,0.12496787881731877,0.04985713650589181,-0.09869407004325467,-0.07378533489337638,0.0042133190970666265,0.38432620143701013
